              x              v
   2.377628e-01   6.705691e-01
   2.387618e-01   6.704912e-01
   2.397608e-01   6.704041e-01
   2.407598e-01   6.703079e-01
   2.417588e-01   6.702026e-01
   2.427578e-01   6.700885e-01
   2.437568e-01   6.699655e-01
   2.447558e-01   6.698338e-01
   2.457548e-01   6.696935e-01
   2.467538e-01   6.695446e-01
   2.477528e-01   6.693872e-01
   2.487518e-01   6.692214e-01
   2.497508e-01   6.690473e-01
   2.507497e-01   6.688650e-01
   2.517487e-01   6.686745e-01
   2.527477e-01   6.684760e-01
   2.537467e-01   6.682695e-01
   2.547457e-01   6.680550e-01
   2.557447e-01   6.678328e-01
   2.567437e-01   6.676028e-01
   2.577427e-01   6.673651e-01
   2.587417e-01   6.671198e-01
   2.597407e-01   6.668670e-01
   2.607397e-01   6.666067e-01
   2.617387e-01   6.663391e-01
   2.627377e-01   6.660642e-01
   2.637367e-01   6.657821e-01
   2.647357e-01   6.654928e-01
   2.657347e-01   6.651964e-01
   2.667337e-01   6.648930e-01
   2.677327e-01   6.645826e-01
   2.687317e-01   6.642654e-01
   2.697307e-01   6.639414e-01
   2.707297e-01   6.636106e-01
   2.717287e-01   6.632732e-01
   2.727277e-01   6.629292e-01
   2.737267e-01   6.625786e-01
   2.747257e-01   6.622215e-01
   2.757247e-01   6.618581e-01
   2.767237e-01   6.614882e-01
   2.777227e-01   6.611122e-01
   2.787217e-01   6.607298e-01
   2.797207e-01   6.603414e-01
   2.807197e-01   6.599468e-01
   2.817187e-01   6.595462e-01
   2.827177e-01   6.591396e-01
   2.837167e-01   6.587271e-01
   2.847157e-01   6.583087e-01
   2.857147e-01   6.578846e-01
   2.867137e-01   6.574547e-01
   2.877127e-01   6.570191e-01
   2.887117e-01   6.565778e-01
   2.897107e-01   6.561310e-01
   2.907097e-01   6.556787e-01
   2.917087e-01   6.552209e-01
   2.927077e-01   6.547578e-01
   2.937067e-01   6.542892e-01
   2.947057e-01   6.538154e-01
   2.957047e-01   6.533363e-01
   2.967037e-01   6.528520e-01
   2.977027e-01   6.523625e-01
   2.987017e-01   6.518680e-01
   2.997007e-01   6.513684e-01
   3.006997e-01   6.508639e-01
   3.016987e-01   6.503543e-01
   3.026977e-01   6.498399e-01
   3.036967e-01   6.493207e-01
   3.046957e-01   6.487966e-01
   3.056947e-01   6.482678e-01
   3.066937e-01   6.477343e-01
   3.076927e-01   6.471962e-01
   3.086917e-01   6.466534e-01
   3.096907e-01   6.461060e-01
   3.106897e-01   6.455542e-01
   3.116887e-01   6.449979e-01
   3.126877e-01   6.444371e-01
   3.136867e-01   6.438720e-01
   3.146857e-01   6.433025e-01
   3.156847e-01   6.427287e-01
   3.166837e-01   6.421506e-01
   3.176827e-01   6.415684e-01
   3.186817e-01   6.409820e-01
   3.196807e-01   6.403914e-01
   3.206797e-01   6.397968e-01
   3.216787e-01   6.391981e-01
   3.226777e-01   6.385954e-01
   3.236767e-01   6.379887e-01
   3.246757e-01   6.373781e-01
   3.256747e-01   6.367636e-01
   3.266737e-01   6.361453e-01
   3.276727e-01   6.355231e-01
   3.286717e-01   6.348972e-01
   3.296707e-01   6.342675e-01
   3.306697e-01   6.336341e-01
   3.316687e-01   6.329971e-01
   3.326677e-01   6.323564e-01
   3.336667e-01   6.317122e-01
   3.346657e-01   6.310644e-01
   3.356647e-01   6.304131e-01
   3.366637e-01   6.297582e-01
   3.376627e-01   6.291000e-01
   3.386617e-01   6.284383e-01
   3.396607e-01   6.277732e-01
   3.406597e-01   6.271048e-01
   3.416587e-01   6.264331e-01
   3.426577e-01   6.257581e-01
   3.436567e-01   6.250798e-01
   3.446557e-01   6.243984e-01
   3.456547e-01   6.237137e-01
   3.466537e-01   6.230259e-01
   3.476527e-01   6.223350e-01
   3.486517e-01   6.216409e-01
   3.496507e-01   6.209438e-01
   3.506496e-01   6.202437e-01
   3.516486e-01   6.195406e-01
   3.526476e-01   6.188345e-01
   3.536466e-01   6.181255e-01
   3.546456e-01   6.174135e-01
   3.556446e-01   6.166987e-01
   3.566436e-01   6.159810e-01
   3.576426e-01   6.152605e-01
   3.586416e-01   6.145372e-01
   3.596406e-01   6.138112e-01
   3.606396e-01   6.130823e-01
   3.616386e-01   6.123508e-01
   3.626376e-01   6.116166e-01
   3.636366e-01   6.108797e-01
   3.646356e-01   6.101402e-01
   3.656346e-01   6.093981e-01
   3.666336e-01   6.086534e-01
   3.676326e-01   6.079061e-01
   3.686316e-01   6.071563e-01
   3.696306e-01   6.064040e-01
   3.706296e-01   6.056492e-01
   3.716286e-01   6.048920e-01
   3.726276e-01   6.041323e-01
   3.736266e-01   6.033703e-01
   3.746256e-01   6.026058e-01
   3.756246e-01   6.018390e-01
   3.766236e-01   6.010698e-01
   3.776226e-01   6.002983e-01
   3.786216e-01   5.995246e-01
   3.796206e-01   5.987485e-01
   3.806196e-01   5.979703e-01
   3.816186e-01   5.971898e-01
   3.826176e-01   5.964071e-01
   3.836166e-01   5.956222e-01
   3.846156e-01   5.948351e-01
   3.856146e-01   5.940460e-01
   3.866136e-01   5.932547e-01
   3.876126e-01   5.924613e-01
   3.886116e-01   5.916658e-01
   3.896106e-01   5.908683e-01
   3.906096e-01   5.900688e-01
   3.916086e-01   5.892672e-01
   3.926076e-01   5.884637e-01
   3.936066e-01   5.876582e-01
   3.946056e-01   5.868507e-01
   3.956046e-01   5.860413e-01
   3.966036e-01   5.852300e-01
   3.976026e-01   5.844167e-01
   3.986016e-01   5.836017e-01
   3.996006e-01   5.827847e-01
   4.005996e-01   5.819659e-01
   4.015986e-01   5.811453e-01
   4.025976e-01   5.803229e-01
   4.035966e-01   5.794987e-01
   4.045956e-01   5.786728e-01
   4.055946e-01   5.778451e-01
   4.065936e-01   5.770156e-01
   4.075926e-01   5.761845e-01
   4.085916e-01   5.753516e-01
   4.095906e-01   5.745171e-01
   4.105896e-01   5.736809e-01
   4.115886e-01   5.728430e-01
   4.125876e-01   5.720036e-01
   4.135866e-01   5.711625e-01
   4.145856e-01   5.703198e-01
   4.155846e-01   5.694755e-01
   4.165836e-01   5.686297e-01
   4.175826e-01   5.677823e-01
   4.185816e-01   5.669333e-01
   4.195806e-01   5.660829e-01
   4.205796e-01   5.652309e-01
   4.215786e-01   5.643775e-01
   4.225776e-01   5.635226e-01
   4.235766e-01   5.626662e-01
   4.245756e-01   5.618083e-01
   4.255746e-01   5.609491e-01
   4.265736e-01   5.600884e-01
   4.275726e-01   5.592263e-01
   4.285716e-01   5.583628e-01
   4.295706e-01   5.574980e-01
   4.305696e-01   5.566318e-01
   4.315686e-01   5.557642e-01
   4.325676e-01   5.548953e-01
   4.335666e-01   5.540251e-01
   4.345656e-01   5.531536e-01
   4.355646e-01   5.522807e-01
   4.365636e-01   5.514066e-01
   4.375626e-01   5.505312e-01
   4.385616e-01   5.496546e-01
   4.395606e-01   5.487767e-01
   4.405596e-01   5.478976e-01
   4.415586e-01   5.470173e-01
   4.425576e-01   5.461357e-01
   4.435566e-01   5.452530e-01
   4.445556e-01   5.443690e-01
   4.455546e-01   5.434839e-01
   4.465536e-01   5.425977e-01
   4.475526e-01   5.417102e-01
   4.485516e-01   5.408217e-01
   4.495506e-01   5.399320e-01
   4.505495e-01   5.390412e-01
   4.515485e-01   5.381493e-01
   4.525475e-01   5.372563e-01
   4.535465e-01   5.363622e-01
   4.545455e-01   5.354671e-01
   4.555445e-01   5.345709e-01
   4.565435e-01   5.336736e-01
   4.575425e-01   5.327753e-01
   4.585415e-01   5.318760e-01
   4.595405e-01   5.309756e-01
   4.605395e-01   5.300743e-01
   4.615385e-01   5.291719e-01
   4.625375e-01   5.282686e-01
   4.635365e-01   5.273642e-01
   4.645355e-01   5.264589e-01
   4.655345e-01   5.255527e-01
   4.665335e-01   5.246455e-01
   4.675325e-01   5.237373e-01
   4.685315e-01   5.228282e-01
   4.695305e-01   5.219182e-01
   4.705295e-01   5.210073e-01
   4.715285e-01   5.200954e-01
   4.725275e-01   5.191827e-01
   4.735265e-01   5.182691e-01
   4.745255e-01   5.173546e-01
   4.755245e-01   5.164393e-01
   4.765235e-01   5.155230e-01
   4.775225e-01   5.146060e-01
   4.785215e-01   5.136881e-01
   4.795205e-01   5.127693e-01
   4.805195e-01   5.118497e-01
   4.815185e-01   5.109293e-01
   4.825175e-01   5.100081e-01
   4.835165e-01   5.090861e-01
   4.845155e-01   5.081633e-01
   4.855145e-01   5.072397e-01
   4.865135e-01   5.063153e-01
   4.875125e-01   5.053902e-01
   4.885115e-01   5.044643e-01
   4.895105e-01   5.035376e-01
   4.905095e-01   5.026102e-01
   4.915085e-01   5.016821e-01
   4.925075e-01   5.007532e-01
   4.935065e-01   4.998236e-01
   4.945055e-01   4.988933e-01
   4.955045e-01   4.979622e-01
   4.965035e-01   4.970305e-01
   4.975025e-01   4.960980e-01
   4.985015e-01   4.951649e-01
   4.995005e-01   4.942311e-01
   5.004995e-01   4.932966e-01
   5.014985e-01   4.923614e-01
   5.024975e-01   4.914256e-01
   5.034965e-01   4.904891e-01
   5.044955e-01   4.895520e-01
   5.054945e-01   4.886142e-01
   5.064935e-01   4.876758e-01
   5.074925e-01   4.867367e-01
   5.084915e-01   4.857971e-01
   5.094905e-01   4.848568e-01
   5.104895e-01   4.839159e-01
   5.114885e-01   4.829743e-01
   5.124875e-01   4.820322e-01
   5.134865e-01   4.810895e-01
   5.144855e-01   4.801462e-01
   5.154845e-01   4.792023e-01
   5.164835e-01   4.782579e-01
   5.174825e-01   4.773129e-01
   5.184815e-01   4.763673e-01
   5.194805e-01   4.754211e-01
   5.204795e-01   4.744744e-01
   5.214785e-01   4.735271e-01
   5.224775e-01   4.725793e-01
   5.234765e-01   4.716310e-01
   5.244755e-01   4.706821e-01
   5.254745e-01   4.697327e-01
   5.264735e-01   4.687828e-01
   5.274725e-01   4.678324e-01
   5.284715e-01   4.668814e-01
   5.294705e-01   4.659300e-01
   5.304695e-01   4.649780e-01
   5.314685e-01   4.640255e-01
   5.324675e-01   4.630726e-01
   5.334665e-01   4.621192e-01
   5.344655e-01   4.611652e-01
   5.354645e-01   4.602108e-01
   5.364635e-01   4.592560e-01
   5.374625e-01   4.583006e-01
   5.384615e-01   4.573448e-01
   5.394605e-01   4.563886e-01
   5.404595e-01   4.554319e-01
   5.414585e-01   4.544747e-01
   5.424575e-01   4.535171e-01
   5.434565e-01   4.525591e-01
   5.444555e-01   4.516006e-01
   5.454545e-01   4.506417e-01
   5.464535e-01   4.496823e-01
   5.474525e-01   4.487226e-01
   5.484515e-01   4.477624e-01
   5.494505e-01   4.468018e-01
   5.504494e-01   4.458408e-01
   5.514484e-01   4.448793e-01
   5.524474e-01   4.439175e-01
   5.534464e-01   4.429553e-01
   5.544454e-01   4.419927e-01
   5.554444e-01   4.410297e-01
   5.564434e-01   4.400663e-01
   5.574424e-01   4.391025e-01
   5.584414e-01   4.381384e-01
   5.594404e-01   4.371738e-01
   5.604394e-01   4.362089e-01
   5.614384e-01   4.352436e-01
   5.624374e-01   4.342780e-01
   5.634364e-01   4.333120e-01
   5.644354e-01   4.323457e-01
   5.654344e-01   4.313790e-01
   5.664334e-01   4.304119e-01
   5.674324e-01   4.294445e-01
   5.684314e-01   4.284767e-01
   5.694304e-01   4.275087e-01
   5.704294e-01   4.265402e-01
   5.714284e-01   4.255715e-01
   5.724274e-01   4.246024e-01
   5.734264e-01   4.236330e-01
   5.744254e-01   4.226632e-01
   5.754244e-01   4.216932e-01
   5.764234e-01   4.207228e-01
   5.774224e-01   4.197521e-01
   5.784214e-01   4.187811e-01
   5.794204e-01   4.178098e-01
   5.804194e-01   4.168382e-01
   5.814184e-01   4.158663e-01
   5.824174e-01   4.148941e-01
   5.834164e-01   4.139216e-01
   5.844154e-01   4.129488e-01
   5.854144e-01   4.119757e-01
   5.864134e-01   4.110023e-01
   5.874124e-01   4.100286e-01
   5.884114e-01   4.090547e-01
   5.894104e-01   4.080805e-01
   5.904094e-01   4.071060e-01
   5.914084e-01   4.061312e-01
   5.924074e-01   4.051562e-01
   5.934064e-01   4.041809e-01
   5.944054e-01   4.032053e-01
   5.954044e-01   4.022295e-01
   5.964034e-01   4.012534e-01
   5.974024e-01   4.002770e-01
   5.984014e-01   3.993004e-01
   5.994004e-01   3.983236e-01
   6.003994e-01   3.973465e-01
   6.013984e-01   3.963691e-01
   6.023974e-01   3.953915e-01
   6.033964e-01   3.944137e-01
   6.043954e-01   3.934356e-01
   6.053944e-01   3.924573e-01
   6.063934e-01   3.914788e-01
   6.073924e-01   3.905000e-01
   6.083914e-01   3.895210e-01
   6.093904e-01   3.885417e-01
   6.103894e-01   3.875623e-01
   6.113884e-01   3.865826e-01
   6.123874e-01   3.856027e-01
   6.133864e-01   3.846225e-01
   6.143854e-01   3.836422e-01
   6.153844e-01   3.826616e-01
   6.163834e-01   3.816809e-01
   6.173824e-01   3.806999e-01
   6.183814e-01   3.797187e-01
   6.193804e-01   3.787373e-01
   6.203794e-01   3.777557e-01
   6.213784e-01   3.767739e-01
   6.223774e-01   3.757919e-01
   6.233764e-01   3.748097e-01
   6.243754e-01   3.738273e-01
   6.253744e-01   3.728447e-01
   6.263734e-01   3.718619e-01
   6.273724e-01   3.708789e-01
   6.283714e-01   3.698958e-01
   6.293704e-01   3.689124e-01
   6.303694e-01   3.679289e-01
   6.313684e-01   3.669452e-01
   6.323674e-01   3.659613e-01
   6.333664e-01   3.649772e-01
   6.343654e-01   3.639929e-01
   6.353644e-01   3.630085e-01
   6.363634e-01   3.620239e-01
   6.373624e-01   3.610391e-01
   6.383614e-01   3.600542e-01
   6.393604e-01   3.590690e-01
   6.403594e-01   3.580838e-01
   6.413584e-01   3.570983e-01
   6.423574e-01   3.561127e-01
   6.433564e-01   3.551269e-01
   6.443554e-01   3.541410e-01
   6.453544e-01   3.531549e-01
   6.463534e-01   3.521686e-01
   6.473524e-01   3.511822e-01
   6.483514e-01   3.501957e-01
   6.493504e-01   3.492089e-01
   6.503493e-01   3.482221e-01
   6.513483e-01   3.472350e-01
   6.523473e-01   3.462479e-01
   6.533463e-01   3.452606e-01
   6.543453e-01   3.442731e-01
   6.553443e-01   3.432855e-01
   6.563433e-01   3.422978e-01
   6.573423e-01   3.413099e-01
   6.583413e-01   3.403218e-01
   6.593403e-01   3.393337e-01
   6.603393e-01   3.383454e-01
   6.613383e-01   3.373569e-01
   6.623373e-01   3.363684e-01
   6.633363e-01   3.353797e-01
   6.643353e-01   3.343908e-01
   6.653343e-01   3.334019e-01
   6.663333e-01   3.324128e-01
   6.673323e-01   3.314235e-01
   6.683313e-01   3.304342e-01
   6.693303e-01   3.294447e-01
   6.703293e-01   3.284551e-01
   6.713283e-01   3.274654e-01
   6.723273e-01   3.264756e-01
   6.733263e-01   3.254856e-01
   6.743253e-01   3.244955e-01
   6.753243e-01   3.235053e-01
   6.763233e-01   3.225150e-01
   6.773223e-01   3.215246e-01
   6.783213e-01   3.205340e-01
   6.793203e-01   3.195434e-01
   6.803193e-01   3.185526e-01
   6.813183e-01   3.175617e-01
   6.823173e-01   3.165707e-01
   6.833163e-01   3.155796e-01
   6.843153e-01   3.145884e-01
   6.853143e-01   3.135971e-01
   6.863133e-01   3.126057e-01
   6.873123e-01   3.116141e-01
   6.883113e-01   3.106225e-01
   6.893103e-01   3.096308e-01
   6.903093e-01   3.086389e-01
   6.913083e-01   3.076470e-01
   6.923073e-01   3.066550e-01
   6.933063e-01   3.056628e-01
   6.943053e-01   3.046706e-01
   6.953043e-01   3.036783e-01
   6.963033e-01   3.026859e-01
   6.973023e-01   3.016934e-01
   6.983013e-01   3.007007e-01
   6.993003e-01   2.997080e-01
   7.002993e-01   2.987152e-01
   7.012983e-01   2.977224e-01
   7.022973e-01   2.967294e-01
   7.032963e-01   2.957363e-01
   7.042953e-01   2.947432e-01
   7.052943e-01   2.937499e-01
   7.062933e-01   2.927566e-01
   7.072923e-01   2.917632e-01
   7.082913e-01   2.907697e-01
   7.092903e-01   2.897761e-01
   7.102893e-01   2.887824e-01
   7.112883e-01   2.877887e-01
   7.122873e-01   2.867949e-01
   7.132863e-01   2.858010e-01
   7.142853e-01   2.848070e-01
   7.152843e-01   2.838129e-01
   7.162833e-01   2.828188e-01
   7.172823e-01   2.818245e-01
   7.182813e-01   2.808302e-01
   7.192803e-01   2.798359e-01
   7.202793e-01   2.788414e-01
   7.212783e-01   2.778469e-01
   7.222773e-01   2.768523e-01
   7.232763e-01   2.758576e-01
   7.242753e-01   2.748629e-01
   7.252743e-01   2.738681e-01
   7.262733e-01   2.728732e-01
   7.272723e-01   2.718782e-01
   7.282713e-01   2.708832e-01
   7.292703e-01   2.698881e-01
   7.302693e-01   2.688929e-01
   7.312683e-01   2.678977e-01
   7.322673e-01   2.669024e-01
   7.332663e-01   2.659070e-01
   7.342653e-01   2.649116e-01
   7.352643e-01   2.639161e-01
   7.362633e-01   2.629206e-01
   7.372623e-01   2.619249e-01
   7.382613e-01   2.609293e-01
   7.392603e-01   2.599335e-01
   7.402593e-01   2.589377e-01
   7.412583e-01   2.579418e-01
   7.422573e-01   2.569459e-01
   7.432563e-01   2.559499e-01
   7.442553e-01   2.549539e-01
   7.452543e-01   2.539578e-01
   7.462533e-01   2.529616e-01
   7.472523e-01   2.519654e-01
   7.482513e-01   2.509691e-01
   7.492503e-01   2.499728e-01
   7.502492e-01   2.489764e-01
   7.512482e-01   2.479799e-01
   7.522472e-01   2.469834e-01
   7.532462e-01   2.459869e-01
   7.542452e-01   2.449903e-01
   7.552442e-01   2.439936e-01
   7.562432e-01   2.429969e-01
   7.572422e-01   2.420001e-01
   7.582412e-01   2.410033e-01
   7.592402e-01   2.400064e-01
   7.602392e-01   2.390095e-01
   7.612382e-01   2.380126e-01
   7.622372e-01   2.370155e-01
   7.632362e-01   2.360185e-01
   7.642352e-01   2.350214e-01
   7.652342e-01   2.340242e-01
   7.662332e-01   2.330270e-01
   7.672322e-01   2.320297e-01
   7.682312e-01   2.310324e-01
   7.692302e-01   2.300351e-01
   7.702292e-01   2.290377e-01
   7.712282e-01   2.280402e-01
   7.722272e-01   2.270428e-01
   7.732262e-01   2.260452e-01
   7.742252e-01   2.250476e-01
   7.752242e-01   2.240500e-01
   7.762232e-01   2.230524e-01
   7.772222e-01   2.220547e-01
   7.782212e-01   2.210569e-01
   7.792202e-01   2.200591e-01
   7.802192e-01   2.190613e-01
   7.812182e-01   2.180634e-01
   7.822172e-01   2.170655e-01
   7.832162e-01   2.160676e-01
   7.842152e-01   2.150696e-01
   7.852142e-01   2.140716e-01
   7.862132e-01   2.130735e-01
   7.872122e-01   2.120754e-01
   7.882112e-01   2.110772e-01
   7.892102e-01   2.100791e-01
   7.902092e-01   2.090808e-01
   7.912082e-01   2.080826e-01
   7.922072e-01   2.070843e-01
   7.932062e-01   2.060860e-01
   7.942052e-01   2.050876e-01
   7.952042e-01   2.040892e-01
   7.962032e-01   2.030908e-01
   7.972022e-01   2.020923e-01
   7.982012e-01   2.010938e-01
   7.992002e-01   2.000953e-01
   8.001992e-01   1.990967e-01
   8.011982e-01   1.980981e-01
   8.021972e-01   1.970994e-01
   8.031962e-01   1.961008e-01
   8.041952e-01   1.951021e-01
   8.051942e-01   1.941033e-01
   8.061932e-01   1.931046e-01
   8.071922e-01   1.921058e-01
   8.081912e-01   1.911069e-01
   8.091902e-01   1.901081e-01
   8.101892e-01   1.891092e-01
   8.111882e-01   1.881102e-01
   8.121872e-01   1.871113e-01
   8.131862e-01   1.861123e-01
   8.141852e-01   1.851133e-01
   8.151842e-01   1.841143e-01
   8.161832e-01   1.831152e-01
   8.171822e-01   1.821161e-01
   8.181812e-01   1.811170e-01
   8.191802e-01   1.801178e-01
   8.201792e-01   1.791186e-01
   8.211782e-01   1.781194e-01
