              x              v
   1.879813e-02   1.526011e-01
   1.889812e-02   1.533293e-01
   1.899811e-02   1.540568e-01
   1.909810e-02   1.547834e-01
   1.919809e-02   1.555092e-01
   1.929808e-02   1.562342e-01
   1.939807e-02   1.569584e-01
   1.949806e-02   1.576817e-01
   1.959805e-02   1.584042e-01
   1.969804e-02   1.591259e-01
   1.979803e-02   1.598467e-01
   1.989802e-02   1.605668e-01
   1.999801e-02   1.612860e-01
   2.009800e-02   1.620044e-01
   2.019799e-02   1.627220e-01
   2.029798e-02   1.634388e-01
   2.039797e-02   1.641547e-01
   2.049796e-02   1.648699e-01
   2.059795e-02   1.655842e-01
   2.069794e-02   1.662977e-01
   2.079793e-02   1.670104e-01
   2.089792e-02   1.677223e-01
   2.099791e-02   1.684333e-01
   2.109790e-02   1.691436e-01
   2.119789e-02   1.698531e-01
   2.129788e-02   1.705617e-01
   2.139787e-02   1.712695e-01
   2.149786e-02   1.719766e-01
   2.159785e-02   1.726828e-01
   2.169784e-02   1.733882e-01
   2.179783e-02   1.740928e-01
   2.189782e-02   1.747966e-01
   2.199781e-02   1.754996e-01
   2.209780e-02   1.762018e-01
   2.219779e-02   1.769032e-01
   2.229778e-02   1.776038e-01
   2.239777e-02   1.783036e-01
   2.249776e-02   1.790026e-01
   2.259775e-02   1.797008e-01
   2.269774e-02   1.803982e-01
   2.279773e-02   1.810948e-01
   2.289772e-02   1.817906e-01
   2.299771e-02   1.824856e-01
   2.309770e-02   1.831799e-01
   2.319769e-02   1.838733e-01
   2.329768e-02   1.845659e-01
   2.339767e-02   1.852577e-01
   2.349766e-02   1.859488e-01
   2.359765e-02   1.866391e-01
   2.369764e-02   1.873285e-01
   2.379763e-02   1.880172e-01
   2.389762e-02   1.887051e-01
   2.399761e-02   1.893922e-01
   2.409760e-02   1.900785e-01
   2.419759e-02   1.907640e-01
   2.429758e-02   1.914488e-01
   2.439757e-02   1.921327e-01
   2.449756e-02   1.928159e-01
   2.459755e-02   1.934983e-01
   2.469754e-02   1.941799e-01
   2.479753e-02   1.948608e-01
   2.489752e-02   1.955408e-01
   2.499751e-02   1.962201e-01
   2.509750e-02   1.968986e-01
   2.519749e-02   1.975763e-01
   2.529748e-02   1.982532e-01
   2.539747e-02   1.989294e-01
   2.549746e-02   1.996048e-01
   2.559745e-02   2.002794e-01
   2.569744e-02   2.009532e-01
   2.579743e-02   2.016263e-01
   2.589742e-02   2.022986e-01
   2.599741e-02   2.029701e-01
   2.609740e-02   2.036409e-01
   2.619739e-02   2.043108e-01
   2.629738e-02   2.049800e-01
   2.639737e-02   2.056485e-01
   2.649736e-02   2.063161e-01
   2.659735e-02   2.069831e-01
   2.669734e-02   2.076492e-01
   2.679733e-02   2.083146e-01
   2.689732e-02   2.089792e-01
   2.699731e-02   2.096430e-01
   2.709730e-02   2.103061e-01
   2.719729e-02   2.109684e-01
   2.729728e-02   2.116300e-01
   2.739727e-02   2.122908e-01
   2.749726e-02   2.129508e-01
   2.759725e-02   2.136101e-01
   2.769724e-02   2.142686e-01
   2.779723e-02   2.149263e-01
   2.789722e-02   2.155833e-01
   2.799721e-02   2.162396e-01
   2.809720e-02   2.168951e-01
   2.819719e-02   2.175498e-01
   2.829718e-02   2.182038e-01
   2.839717e-02   2.188570e-01
   2.849716e-02   2.195095e-01
   2.859715e-02   2.201612e-01
   2.869714e-02   2.208122e-01
   2.879713e-02   2.214624e-01
   2.889712e-02   2.221118e-01
   2.899711e-02   2.227606e-01
   2.909710e-02   2.234085e-01
   2.919709e-02   2.240558e-01
   2.929708e-02   2.247022e-01
   2.939707e-02   2.253480e-01
   2.949706e-02   2.259929e-01
   2.959705e-02   2.266372e-01
   2.969704e-02   2.272807e-01
   2.979703e-02   2.279234e-01
   2.989702e-02   2.285654e-01
   2.999701e-02   2.292067e-01
   3.009700e-02   2.298472e-01
   3.019699e-02   2.304870e-01
   3.029698e-02   2.311261e-01
   3.039697e-02   2.317644e-01
   3.049696e-02   2.324020e-01
   3.059695e-02   2.330388e-01
   3.069694e-02   2.336749e-01
   3.079693e-02   2.343103e-01
   3.089692e-02   2.349449e-01
   3.099691e-02   2.355788e-01
   3.109690e-02   2.362119e-01
   3.119689e-02   2.368444e-01
   3.129688e-02   2.374761e-01
   3.139687e-02   2.381070e-01
   3.149686e-02   2.387373e-01
   3.159685e-02   2.393668e-01
   3.169684e-02   2.399956e-01
   3.179683e-02   2.406236e-01
   3.189682e-02   2.412509e-01
   3.199681e-02   2.418775e-01
   3.209680e-02   2.425034e-01
   3.219679e-02   2.431285e-01
   3.229678e-02   2.437529e-01
   3.239677e-02   2.443766e-01
   3.249676e-02   2.449996e-01
   3.259675e-02   2.456218e-01
   3.269674e-02   2.462434e-01
   3.279673e-02   2.468642e-01
   3.289672e-02   2.474843e-01
   3.299671e-02   2.481036e-01
   3.309670e-02   2.487223e-01
   3.319669e-02   2.493402e-01
   3.329668e-02   2.499574e-01
   3.339667e-02   2.505739e-01
   3.349666e-02   2.511897e-01
   3.359665e-02   2.518047e-01
   3.369664e-02   2.524191e-01
   3.379663e-02   2.530327e-01
   3.389662e-02   2.536456e-01
   3.399661e-02   2.542578e-01
   3.409660e-02   2.548693e-01
